date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2022-11-18,3116.73,3126.71,3097.24,3096.89,2999542.75,-18.19,-0.58,3110.026,3086.403,3032.543,3167342.65,3076374.08,2996439.99
2022-11-17,3110.96,3115.44,3115.43,3087.17,2870284.0,-4.55,-0.15,3108.036,3083.759,3029.628,3386643.15,3106226.55,2969089.91
2022-11-16,3133.65,3145.75,3119.98,3115.35,3034298.5,-14.1,-0.45,3092.176,3071.997,3025.609,3353329.95,3078546.73,2947943.79
2022-11-15,3081.13,3135.59,3134.08,3074.5,3314705.75,50.68,1.64,3077.814,3060.336,3021.829,3217744.9,3100195.13,2911676.51
2022-11-14,3100.87,3121.41,3083.4,3075.22,3617882.25,-3.89,-0.13,3063.896,3043.848,3019.173,3067847.75,3088534.13,2868758.6
2022-11-11,3099.65,3117.74,3087.29,3070.3,4096045.25,51.16,1.69,3062.78,3024.856,3019.25,2985405.5,3028740.1,2819168.8
2022-11-10,3031.69,3047.98,3036.13,3022.85,2703718.0,-12.04,-0.4,3059.482,3007.72,3018.485,2825809.95,2911666.88,2753018.56
2022-11-09,3064.46,3073.92,3048.17,3046.19,2356373.25,-16.32,-0.53,3051.818,3002.397,3017.496,2803763.5,2906903.33,2742674.3
2022-11-08,3077.31,3078.28,3064.49,3047.46,2565220.0,-13.33,-0.43,3042.858,2997.53,3016.363,2982645.35,2939955.5,2748862.41
2022-11-07,3062.86,3088.19,3077.82,3054.46,3205671.0,7.02,0.23,3023.8,2988.709,3012.128,3109220.5,2938987.65,2724919.39
2022-11-04,2997.0,3081.59,3070.8,2997.0,3298067.5,72.99,2.44,2986.932,2978.683,3006.945,3072074.7,2916505.9,2686338.25
2022-11-03,2981.2,3003.72,2997.81,2977.72,2593485.75,-5.56,-0.18,2955.958,2975.496,3004.624,2997523.8,2831953.28,2623492.54
2022-11-02,2960.65,3019.05,3003.37,2954.95,3250782.5,34.17,1.15,2952.976,2979.22,3006.794,3010043.15,2817340.85,2608833.47
2022-11-01,2899.5,2969.2,2969.2,2896.76,3198095.75,75.72,2.62,2952.202,2983.321,3008.879,2897265.65,2723157.9,2561343.67
2022-10-31,2893.2,2926.02,2893.48,2885.09,3019942.0,-22.45,-0.77,2953.618,2994.497,3015.112,2768754.8,2648983.08,2517806.53
2022-10-28,2967.02,2974.24,2915.93,2908.98,2925313.0,-66.97,-2.25,2970.434,3013.643,3022.999,2760937.1,2609597.5,2498158.74
2022-10-27,3005.04,3017.26,2982.9,2981.69,2656082.5,-16.6,-0.55,2995.034,3029.249,3031.621,2666382.75,2594370.25,2473421.96
2022-10-26,2977.56,3028.35,2999.5,2977.56,2686895.0,23.22,0.78,3005.464,3032.595,3037.922,2624638.55,2578445.28,2451188.18
2022-10-25,2969.16,3001.72,2976.28,2944.26,2555541.5,-1.28,-0.04,3014.44,3035.196,3043.806,2549050.15,2557769.33,2433329.68
2022-10-24,3034.75,3064.42,2977.56,2965.17,2980853.5,-61.37,-2.02,3035.376,3035.547,3051.112,2529211.35,2510851.13,2415523.87
2022-10-21,3038.04,3055.42,3038.93,3026.96,2452541.25,3.88,0.13,3056.852,3035.206,3058.014,2458257.9,2456170.6,2391038.02
2022-10-20,3029.3,3070.26,3035.05,3013.69,2447361.5,-9.33,-0.31,3063.464,3033.752,3062.388,2522357.75,2415031.81,2426648.91
2022-10-19,3073.26,3081.39,3044.38,3044.38,2308953.0,-36.58,-1.19,3059.726,3034.367,3070.631,2532252.0,2400326.09,2466883.89
2022-10-18,3094.93,3099.92,3080.96,3074.22,2456347.5,-3.98,-0.13,3055.952,3034.436,3080.289,2566488.5,2399529.44,2479032.93
2022-10-17,3060.52,3087.19,3084.94,3052.71,2626086.25,12.95,0.42,3035.718,3035.726,3089.431,2492490.9,2386629.99,2494310.47
2022-10-14,3035.03,3084.27,3071.99,3035.03,2773040.5,55.63,1.84,3013.56,3032.355,3098.287,2454083.3,2386719.99,2504919.99
2022-10-13,3008.3,3036.25,3016.36,3004.5,2496832.75,-9.15,-0.3,3004.04,3033.993,3106.467,2307705.88,2352473.66,2507108.14
2022-10-12,2976.72,3025.51,3025.51,2934.09,2480135.5,45.72,1.53,3009.008,3043.248,3117.963,2268400.18,2323931.09,2532773.74
2022-10-11,2978.06,2986.91,2979.79,2953.5,2086359.5,5.64,0.19,3012.92,3052.415,3128.86,2232570.38,2308890.04,2568201.82
2022-10-10,3026.94,3029.45,2974.15,2968.28,2434048.25,-50.24,-1.66,3035.734,3066.677,3139.866,2280769.08,2320196.61,2604221.66
2022-09-30,3042.17,3054.61,3024.39,3021.93,2041153.38,-16.81,-0.55,3051.15,3080.822,3150.483,2319356.68,2325905.44,2607747.69
2022-09-29,3067.47,3076.76,3041.2,3026.08,2300304.25,-3.87,-0.13,3063.946,3091.023,3158.512,2397241.45,2438266.0,2643020.3
2022-09-28,3089.1,3089.1,3045.07,3044.86,2300986.5,-48.79,-1.58,3077.488,3106.895,3166.559,2379462.0,2533441.7,2700209.5
2022-09-27,3056.39,3094.04,3093.86,3048.37,2327353.0,42.63,1.4,3091.91,3126.142,3175.667,2385209.7,2558536.43,2732319.64
2022-09-26,3067.57,3102.65,3051.23,3048.51,2626986.25,-37.14,-1.2,3097.62,3143.136,3183.01,2359624.15,2601990.95,2764459.54
2022-09-23,3106.81,3124.66,3088.37,3072.24,2430577.25,-20.54,-0.66,3110.494,3164.218,3192.26,2332454.2,2623120.0,2788074.0
2022-09-22,3098.77,3125.68,3108.91,3092.82,2211407.0,-8.27,-0.27,3118.1,3178.94,3200.154,2479290.55,2661742.63,2834643.23
2022-09-21,3116.01,3129.82,3117.18,3091.3,2329725.0,-5.23,-0.17,3136.302,3192.678,3205.468,2687421.4,2741616.4,2907143.16
2022-09-20,3127.84,3140.03,3122.41,3114.04,2199425.25,6.81,0.22,3160.374,3205.305,3213.42,2731863.15,2827513.6,2948940.09
2022-09-19,3122.75,3135.56,3115.6,3101.22,2491136.5,-10.8,-0.34,3188.652,3213.055,3221.189,2844357.75,2888246.7,2996237.76
2022-09-16,3189.83,3191.83,3126.4,3126.4,3164759.0,-73.52,-2.3,3217.942,3220.143,3228.313,2913785.8,2889589.95,3038448.68
2022-09-15,3248.97,3254.18,3199.92,3174.39,3252061.25,-37.62,-1.16,3239.78,3226.001,3235.87,2844194.7,2847774.6,3031058.11
2022-09-14,3224.68,3250.8,3237.54,3221.96,2551933.75,-26.26,-0.81,3249.054,3226.223,3240.501,2795811.4,2866977.3,3031517.43
2022-09-13,3272.05,3278.17,3263.8,3259.66,2761898.25,1.75,0.05,3250.236,3225.191,3242.518,2923164.05,2906102.85,3055716.88
2022-09-09,3241.18,3266.2,3262.05,3236.51,2838276.75,26.46,0.82,3237.458,3222.884,3243.132,2932135.65,2926928.13,3061175.35
2022-09-08,3245.56,3253.7,3235.59,3233.8,2816803.5,-10.7,-0.33,3222.344,3220.301,3243.874,2865394.1,2953028.0,3069227.98
2022-09-07,3232.14,3253.77,3246.29,3227.82,3010144.75,2.84,0.09,3212.222,3221.367,3246.178,2851354.5,3007543.83,3078690.49
2022-09-06,3207.93,3244.64,3243.45,3203.82,3188697.0,43.54,1.36,3203.392,3218.258,3245.365,2938143.2,3072669.93,3056975.05
2022-09-05,3183.95,3199.91,3199.91,3172.04,2806756.25,13.43,0.42,3200.146,3221.535,3245.564,2889041.65,3070366.58,3027342.94
2022-09-02,3189.64,3198.28,3186.48,3173.79,2504569.0,1.5,0.05,3208.31,3229.323,3247.415,2921720.6,3104228.83,3014139.15
2022-09-01,3196.54,3214.56,3184.98,3181.63,2746605.5,-17.16,-0.54,3218.258,3236.483,3249.442,3040661.9,3187307.4,3026252.56
2022-08-31,3216.53,3232.02,3202.14,3184.39,3444088.25,-25.08,-0.78,3230.512,3245.739,3249.645,3163733.15,3214341.63,3019371.76
2022-08-30,3240.18,3243.75,3227.22,3212.63,2943189.25,-13.51,-0.42,3233.124,3254.778,3247.722,3207196.65,3196057.55,3009610.19
2022-08-29,3203.1,3240.73,3240.73,3199.0,2970151.0,4.51,0.14,3242.924,3259.844,3245.674,3251691.5,3205330.9,3059538.81
2022-08-26,3250.63,3266.27,3236.22,3232.28,3099275.5,-10.03,-0.31,3250.336,3263.38,3246.636,3286737.05,3195422.58,3057133.66
2022-08-25,3223.46,3248.35,3246.25,3199.12,3361961.75,31.05,0.97,3254.708,3267.447,3247.487,3333952.9,3185427.95,3055835.41
2022-08-24,3279.17,3281.88,3215.2,3212.39,3661405.75,-61.02,-1.86,3260.966,3270.989,3249.303,3264950.1,3149837.15,3031764.85
2022-08-23,3274.43,3284.6,3276.22,3262.63,3165663.5,-1.57,-0.05,3276.432,3272.471,3252.331,3184918.45,3041280.18,2973260.3
2022-08-22,3249.7,3278.17,3277.79,3247.19,3145378.75,19.71,0.6,3276.764,3269.592,3252.392,3158970.3,2984319.3,2944711.46
2022-08-19,3275.62,3286.49,3258.08,3258.06,3335354.75,-19.46,-0.59,3276.424,3265.506,3251.022,3104108.1,2924049.48,2923065.4
2022-08-18,3286.37,3289.14,3277.54,3270.56,3016947.75,-14.99,-0.46,3280.186,3262.401,3251.617,3036903.0,2865197.73,2906642.7
2022-08-17,3282.1,3296.0,3292.53,3263.35,3261247.5,14.65,0.45,3281.012,3253.551,3251.34,3034724.2,2824401.9,2921974.66
2022-08-16,3278.68,3295.02,3277.88,3271.57,3035922.75,1.79,0.06,3268.51,3240.665,3251.949,2897641.9,2823162.83,2909669.85
2022-08-15,3268.37,3286.89,3276.09,3261.82,2871067.75,-0.8,-0.02,3262.42,3231.504,3252.027,2809668.3,2913746.73,2915699.68
2022-08-12,3275.77,3288.22,3276.89,3272.84,2999329.25,-4.78,-0.15,3254.588,3229.891,3252.127,2743990.85,2918844.75,2946319.3
2022-08-11,3243.47,3281.67,3281.67,3237.9,3006053.75,51.65,1.6,3244.616,3227.526,3249.686,2693492.45,2926242.88,2986431.03
2022-08-10,3242.36,3253.17,3230.02,3217.81,2575836.0,-17.41,-0.54,3226.09,3227.617,3249.689,2614079.6,2913692.55,3014091.55
2022-08-09,3235.74,3248.77,3247.43,3227.54,2596054.75,10.5,0.32,3212.82,3232.191,3252.403,2748683.75,2905240.43,3051222.59
2022-08-08,3218.85,3237.97,3236.93,3214.08,2542680.5,9.9,0.31,3200.588,3235.192,3254.105,3017825.15,2905103.63,3088720.13
2022-08-05,3195.23,3228.89,3227.03,3184.45,2746837.25,37.99,1.19,3205.194,3236.538,3257.937,3093698.65,2922081.33,3132920.7
2022-08-04,3179.43,3191.0,3189.04,3155.7,2608989.5,25.37,0.8,3210.436,3240.832,3264.39,3158993.3,2948087.68,3157039.38
2022-08-03,3188.89,3217.55,3163.67,3159.46,3248856.75,-22.6,-0.71,3229.144,3249.128,3273.158,3213305.5,3019547.43,3193790.0
2022-08-02,3231.26,3231.26,3186.27,3155.19,3941761.75,-73.69,-2.26,3251.562,3263.233,3282.742,3061797.1,2996176.88,3223662.19
2022-08-01,3246.62,3264.3,3259.96,3225.55,2922048.0,6.72,0.21,3269.796,3272.549,3293.63,2792382.1,2917652.63,3232423.94
2022-07-29,3282.81,3294.8,3253.24,3246.37,3073310.5,-29.34,-0.89,3267.882,3274.363,3300.903,2750464.0,2973793.85,3265190.5
2022-07-28,3287.5,3305.71,3282.58,3277.11,2880550.5,6.82,0.21,3271.228,3271.845,3307.623,2737182.05,3046619.18,3286769.63
2022-07-27,3271.78,3282.57,3275.76,3265.73,2491314.75,-1.68,-0.05,3269.112,3271.761,3313.425,2825789.35,3114490.55,3333363.69
2022-07-26,3254.19,3282.41,3277.44,3246.04,2594686.75,27.05,0.83,3274.904,3272.614,3317.713,2930556.65,3197204.75,3429084.73
2022-07-25,3269.71,3273.18,3250.39,3243.03,2712457.5,-19.58,-0.6,3275.302,3273.017,3324.302,3042923.15,3272336.63,3505378.65
2022-07-22,3276.2,3293.64,3269.97,3246.73,3006900.75,-2.03,-0.06,3280.844,3279.336,3330.742,3197123.7,3343760.08,3576814.65
2022-07-21,3297.66,3300.53,3272.0,3272.0,3323587.0,-32.72,-0.99,3272.462,3287.947,3334.731,3356056.3,3365991.08,3621879.48
2022-07-20,3291.55,3308.35,3304.72,3287.74,3015151.25,25.29,0.77,3274.41,3297.187,3337.138,3403191.75,3368032.58,3656007.23
2022-07-19,3278.72,3283.93,3279.43,3256.02,3156519.25,1.33,0.04,3270.324,3302.25,3335.262,3463852.85,3451147.5,3693014.55
2022-07-18,3235.09,3278.47,3278.1,3226.23,3483460.25,50.04,1.55,3270.732,3314.71,3336.627,3501750.1,3547195.25,3732417.04
2022-07-15,3261.38,3288.92,3228.06,3228.06,3801563.75,-53.68,-1.64,3277.828,3327.443,3338.493,3490396.45,3556587.15,3764974.23
2022-07-14,3277.45,3299.25,3281.74,3261.49,3559264.25,-2.55,-0.08,3303.432,3343.401,3342.93,3375925.85,3526920.08,3772546.39
2022-07-13,3279.6,3297.02,3284.29,3266.48,3318456.75,2.82,0.09,3319.964,3355.089,3343.112,3332873.4,3552236.83,3811193.6
2022-07-12,3307.22,3319.25,3281.47,3277.08,3346005.5,-32.11,-0.97,3334.176,3362.812,3344.168,3438442.15,3660964.7,3920562.84
2022-07-11,3341.1,3341.1,3313.58,3297.01,3426692.0,-42.5,-1.27,3358.688,3375.586,3344.54,3592640.4,3738420.68,3978456.66
2022-07-08,3380.37,3386.31,3356.08,3354.12,3229210.75,-8.32,-0.25,3377.058,3382.147,3341.638,3622777.85,3809869.23,4026411.21
2022-07-07,3353.13,3375.86,3364.4,3332.31,3344002.0,9.05,0.27,3383.37,3381.514,3338.076,3677914.3,3877767.88,4084883.55
2022-07-06,3391.03,3391.03,3355.35,3333.1,3846300.5,-48.68,-1.43,3390.214,3377.089,3331.803,3771600.25,3943981.88,4129047.63
2022-07-05,3411.13,3424.84,3404.03,3372.06,4116996.75,-1.4,-0.04,3391.448,3368.274,3327.225,3883487.25,3934881.6,4153824.23
2022-07-04,3381.82,3405.62,3405.43,3364.09,3577379.25,17.79,0.53,3392.484,3358.543,3319.112,3884200.95,3917638.83,4149076.0
2022-07-01,3400.26,3404.05,3387.64,3378.36,3504893.0,-10.98,-0.32,3387.236,3349.543,3310.659,3996960.6,3973361.3,4181220.96
2022-06-30,3358.93,3417.01,3398.62,3358.93,3812431.75,37.1,1.1,3379.658,3342.458,3301.05,4077621.45,4018172.7,4186861.63
2022-06-29,3399.68,3414.65,3361.52,3358.47,4405735.5,-47.69,-1.4,3363.964,3331.134,3290.227,4116363.5,4070150.38,4179072.25
2022-06-28,3377.68,3412.1,3409.21,3358.87,4120565.25,30.02,0.89,3345.1,3325.523,3281.472,3986275.95,4180160.98,4146047.11
2022-06-27,3364.0,3393.31,3379.19,3364.0,4141177.5,29.44,0.88,3324.602,3313.493,3268.465,3951076.7,4218492.65,4114699.99
2022-06-24,3324.74,3356.71,3349.75,3322.95,3908197.25,29.6,0.89,3311.85,3301.129,3256.017,3949762.0,4242953.2,4087373.05
2022-06-23,3269.05,3320.15,3320.15,3262.29,4006142.0,52.95,1.62,3305.258,3294.637,3244.685,3958723.95,4291999.23,4077115.95
2022-06-22,3309.12,3311.02,3267.2,3266.54,3755297.75,-39.52,-1.2,3298.304,3286.517,3234.051,4023937.25,4314113.38,4047938.46
2022-06-21,3313.79,3329.39,3306.72,3279.83,3944569.0,-8.71,-0.26,3305.946,3286.176,3224.237,4374046.0,4372766.85,4068329.65
2022-06-20,3315.78,3333.9,3315.43,3292.93,4134604.0,-1.36,-0.04,3302.384,3279.68,3216.244,4485908.6,4380513.18,4047789.36
2022-06-17,3265.51,3323.28,3316.79,3262.89,3953007.0,31.41,0.96,3290.408,3271.774,3207.801,4536144.4,4389080.63,4027227.48
2022-06-16,3306.84,3319.69,3285.38,3277.53,4332208.5,-20.03,-0.61,3284.016,3259.641,3196.81,4625274.5,4355550.55,3997877.5
2022-06-15,3289.1,3358.55,3305.41,3288.85,5505841.5,16.5,0.5,3274.73,3249.319,3186.84,4604289.5,4287994.13,3938786.04
2022-06-14,3224.21,3289.13,3288.91,3195.82,4503882.0,33.36,1.02,3266.406,3237.421,3176.254,4371487.7,4111933.25,3828672.23
2022-06-13,3256.28,3272.99,3255.55,3229.31,4385783.0,-29.28,-0.89,3256.976,3223.436,3165.496,4275117.75,4010907.33,3772532.38
2022-06-10,3214.18,3286.62,3284.83,3210.81,4398657.5,45.88,1.42,3253.14,3210.905,3156.933,4242016.85,3931792.9,3719112.15
2022-06-09,3259.49,3270.56,3238.95,3223.48,4227283.5,-24.84,-0.76,3235.266,3194.733,3145.441,4085826.6,3862232.68,3671399.51
2022-06-08,3245.02,3266.63,3263.79,3216.01,4341832.5,22.03,0.68,3223.908,3181.584,3136.428,3971698.75,3781763.55,3672031.29
2022-06-07,3235.42,3253.09,3241.76,3222.64,4022032.25,5.39,0.17,3208.436,3162.298,3125.031,3852378.8,3763892.45,3640270.15
2022-06-06,3196.96,3237.07,3236.37,3181.65,4220278.5,40.91,1.28,3189.896,3152.808,3113.15,3746696.9,3715065.55,3585199.31
2022-06-02,3170.31,3197.28,3195.46,3163.76,3617706.25,13.3,0.42,3168.67,3143.828,3101.409,3621568.95,3665374.33,3545817.5
2022-06-01,3179.69,3190.61,3182.16,3160.04,3656644.25,-4.27,-0.13,3154.2,3133.978,3095.024,3638638.75,3640204.45,3556468.63
2022-05-31,3149.94,3188.6,3186.43,3142.0,3745232.75,37.37,1.19,3139.26,3124.36,3088.269,3591828.35,3589577.95,3585602.81
2022-05-30,3141.96,3150.89,3149.06,3123.15,3493622.75,18.82,0.6,3116.16,3115.087,3077.722,3675406.1,3545411.2,3586027.06
2022-05-27,3135.03,3151.05,3130.24,3112.54,3594638.75,7.13,0.23,3115.72,3107.556,3068.183,3683434.2,3534157.43,3622876.03
2022-05-26,3111.48,3133.28,3123.11,3079.48,3703055.25,15.65,0.5,3118.986,3102.96,3055.992,3709179.7,3506431.4,3643951.66
2022-05-25,3070.17,3107.63,3107.46,3069.95,3422592.25,36.53,1.19,3113.756,3096.148,3046.262,3641770.15,3480566.35,3675601.95
2022-05-24,3149.06,3153.13,3070.93,3070.93,4163121.5,-75.93,-2.41,3109.46,3091.272,3045.235,3587327.55,3562299.03,3675472.63
2022-05-23,3150.49,3150.51,3146.86,3127.9,3533763.25,0.29,0.01,3114.014,3087.763,3045.679,3415416.3,3516647.85,3663283.9
2022-05-20,3107.09,3146.57,3146.57,3107.09,3723366.25,49.61,1.6,3099.392,3073.491,3045.889,3384880.65,3455333.08,3667619.25
2022-05-19,3046.71,3096.96,3096.96,3042.67,3366007.5,10.98,0.36,3086.934,3058.99,3048.262,3303683.1,3426260.68,3651422.99
2022-05-18,3095.89,3105.84,3085.98,3071.31,3150379.25,-7.72,-0.25,3078.54,3056.07,3053.19,3319362.55,3472732.8,3656805.18
2022-05-17,3076.5,3093.7,3093.7,3057.64,3303565.25,19.95,0.65,3073.084,3052.178,3059.453,3537270.5,3581627.68,3703207.25
2022-05-16,3100.55,3102.58,3073.75,3063.4,3381085.0,-10.53,-0.34,3061.512,3040.356,3066.05,3617879.4,3626642.93,3723650.16
2022-05-13,3068.03,3086.1,3084.28,3059.25,3317378.5,29.29,0.96,3047.59,3028.809,3071.703,3525785.5,3711594.63,3750174.38
2022-05-12,3044.8,3072.16,3054.99,3032.95,3444404.75,-3.71,-0.12,3031.046,3009.024,3078.156,3548838.25,3781471.93,3793466.41
2022-05-11,3035.39,3100.9,3058.7,3034.67,4239919.0,22.86,0.75,3033.6,2996.376,3083.763,3626103.05,3870637.55,3833326.28
2022-05-10,2965.78,3043.78,3035.84,2957.4,3706609.75,31.7,1.05,3031.272,2999.198,3093.42,3625984.85,3788646.23,3828243.73
2022-05-09,2990.2,3015.94,3004.14,2983.61,2920615.5,2.58,0.09,3019.2,3003.595,3103.463,3635406.45,3809919.95,3844226.56
2022-05-06,3011.32,3030.69,3001.56,2992.72,3432642.25,-66.2,-2.16,3010.028,3018.286,3117.428,3897403.75,3879905.43,3913017.19
2022-05-05,3044.85,3082.23,3067.76,3042.12,3830728.75,20.7,0.68,2987.002,3037.533,3131.486,4014105.6,3876585.3,3930490.3
2022-04-29,2986.06,3048.49,3047.06,2968.33,4239328.0,71.58,2.41,2959.152,3050.309,3140.708,4115172.05,3840877.55,3938173.83
2022-04-28,2945.81,2991.51,2975.48,2936.79,3753717.75,17.2,0.58,2967.124,3066.727,3151.685,3951307.6,3824786.83,3909584.26
2022-04-27,2866.82,2959.18,2958.28,2863.65,4230602.0,71.85,2.49,2987.99,3091.743,3163.108,3984433.45,3820657.4,3880035.2
2022-04-26,2930.45,2957.68,2886.43,2878.26,4016151.5,-42.08,-1.44,3026.544,3114.597,3175.919,3862407.1,3788754.13,3841002.54
2022-04-25,3034.27,3043.82,2928.51,2928.51,4336061.0,-158.41,-5.13,3088.064,3147.287,3192.209,3739065.0,3805460.9,3810204.96
2022-04-22,3058.4,3105.66,3086.92,3049.36,3420005.75,7.11,0.23,3141.466,3171.149,3208.297,3566583.05,3796015.0,3757905.24
2022-04-21,3138.43,3160.9,3079.81,3069.68,3919347.0,-71.24,-2.26,3166.33,3187.642,3217.502,3698266.05,3867841.23,3761842.64
2022-04-20,3189.89,3191.83,3151.05,3142.05,3620470.25,-42.98,-1.35,3195.496,3203.331,3226.505,3656881.35,3878533.18,3746473.36
2022-04-19,3192.09,3207.83,3194.03,3174.71,3399441.0,-1.49,-0.05,3202.65,3216.569,3231.637,3715101.15,3946128.95,3742564.1
2022-04-18,3185.94,3204.03,3195.52,3166.98,3473651.25,-15.72,-0.49,3206.51,3225.438,3234.489,3871856.8,3984395.3,3759109.85
2022-04-15,3210.7,3229.87,3211.24,3200.13,4078420.75,-14.4,-0.45,3200.832,3231.106,3235.465,4025446.95,4035470.1,3795834.01
2022-04-14,3203.63,3240.0,3225.64,3200.23,3712423.5,38.82,1.22,3208.954,3236.642,3233.438,4037416.4,3994381.7,3814246.58
2022-04-13,3199.8,3225.47,3186.82,3183.53,3911569.25,-26.51,-0.82,3211.166,3234.472,3225.355,4100185.0,3939413.0,3861143.98
2022-04-12,3165.12,3214.54,3213.33,3140.9,4183219.25,46.2,1.46,3230.488,3237.24,3227.19,4177156.75,3893250.95,3834549.85
2022-04-11,3239.86,3239.86,3167.13,3156.51,4241602.0,-84.72,-2.6,3244.366,3237.131,3232.011,4096933.8,3814949.03,3817422.45
2022-04-08,3239.88,3257.09,3251.85,3208.35,4138268.0,15.15,0.47,3261.38,3245.444,3238.459,4045493.25,3719795.48,3794510.54
